,Title,Published_date,Views,Likes,Comments,Month
0,Why can't you put metal in a microwave? - Aaron Slepkov,2024-02-15,230189,10727,301,Feb
1,The Fijian myth of the greedy god - Raiana McKinney and Esther Wozniak,2024-02-13,100970,5255,156,Feb
2,Is Chandigarh a perfectly planned city? - Vikramāditya Prakāsh,2024-02-08,319211,14364,551,Feb
3,Why does this flower smell like a dead body? - Daniel Nickrent,2024-02-06,201746,7548,288,Feb
4,How does alcohol cause blackouts? - Shannon Odell,2024-02-01,647761,16375,479,Feb
5,The real reason dodo birds went extinct - Leon Claessens,2024-01-30,303833,12640,415,Jan
6,Would you raise the baby that ate your siblings? - Francesca Barbero,2024-01-25,295843,10943,347,Jan
7,How to know if you're being selfish (and whether or not that's bad) - Mark Hopwood,2024-01-23,318330,11454,331,Jan
8,"History vs. Egypt’s ""most powerful"" pharaoh - Jessica Tomkins",2024-01-18,326800,10122,630,Jan
9,How much would it cost to buy the ocean? - Astrid J. Hsu,2024-01-16,383253,17290,419,Jan
10,Why is rice so popular? - Carolyn Beans,2024-01-11,431918,16241,693,Jan
11,The secret sex lives of pandas - Lucy Cooke,2024-01-09,215960,9210,282,Jan
12,"The history of poker: Bluffing, betting, and busting - James McManus",2024-01-04,355651,12368,216,Jan
13,How to get motivated even when you don’t feel like it,2024-01-02,728466,33319,478,Jan
14,The science of laughter - Sasha Winkler,2023-12-21,511516,18385,443,Dec
15,Does planting trees actually cool the planet? - Carolyn Beans,2023-12-19,305071,12156,372,Dec
16,What the biggest brain on Earth can do - David Gruber and Shane Gero,2023-12-14,221129,9107,192,Dec
17,The largest river on Earth is actually in the sky - Iseult Gillespie,2023-12-12,610951,17717,323,Dec
18,The rights you might not realize you have - Shannon Odell,2023-12-07,424718,8009,397,Dec
19,"How did South African Apartheid happen, and how did it finally end? - Thula Simpson",2023-12-05,272045,11590,1541,Dec
20,How to make smart decisions more easily,2023-11-30,798795,34935,471,Nov
21,The diseases that changed humanity forever - Dan Kwartler,2023-11-28,379389,10665,232,Nov
22,What killed all the bison? - Andrew C. Isenberg,2023-11-21,261120,10869,591,Nov
23,Something weird is happening in our galaxy - Ashkbiz Danehkar,2023-11-20,255237,8953,297,Nov
24,The gory history of barber surgeons - Stephanie Honchell Smith,2023-11-16,410725,15443,311,Nov
25,The most devastating asteroid to hit Earth - Sean P. S. Gulick,2023-11-14,205506,10044,382,Nov
26,Can you solve a mystery before Sherlock Holmes? - Alex Rosenthal,2023-11-09,397750,12655,347,Nov
27,Can you solve the secret assassin society riddle? - Alex Rosenthal,2023-11-07,543737,18034,934,Nov
28,What really caused the Irish Potato Famine - Stephanie Honchell Smith,2023-11-02,397844,14898,659,Nov
29,Japan's scariest ghost story - Kit Brooks,2023-10-31,311792,12633,299,Oct
30,The dark history of werewolves - Craig Thomson,2023-10-26,321599,13295,313,Oct
31,A tour of the ancient Greek Underworld - Iseult Gillespie,2023-10-24,511267,17789,420,Oct
32,How to overcome your mistakes,2023-10-19,764474,33414,389,Oct
33,Confused about recycling? It’s not your fault - Shannon Odell,2023-10-17,245174,10863,442,Oct
34,3 tips on how to study effectively,2023-10-12,2317461,107054,1146,Oct
35,How you survive the coldest place on Earth - Nadia Frontier,2023-10-10,177852,6952,125,Oct
36,"Changing the future, one student voice at a time #shorts",2023-10-06,85845,2807,21,Oct
37,What would happen if everyone stopped eating meat tomorrow? - Carolyn Beans,2023-10-05,537985,19294,2397,Oct
38,Ethical dilemma: What makes life worth living? - Douglas MacLean,2023-10-03,499759,19903,1515,Oct
39,A day in the rebellion against the Inca Empire - Gabriel Prieto,2023-09-28,205756,7268,211,Sep
40,Do mosquitos actually bite some people more than others? - Maria Elena De Obaldia,2023-09-26,408030,12534,411,Sep
41,Why did hospitals have these frogs in their supply rooms? - Carly Anne York,2023-09-21,172405,6232,232,Sep
42,Why is this painting of a black square famous? - Allison Leigh,2023-09-19,274006,9950,393,Sep
43,Do you ever feel isolated amongst your peers? #shorts,2023-09-18,150179,8139,100,Sep
44,What happens when you fall into piranha-infested waters? - Antonio Machado-Allison,2023-09-14,659128,18572,605,Sep
45,Can you change your sleep schedule?,2023-09-12,1194942,40599,776,Sep
46,Can you solve the cursed dice riddle? - Dan Finkel,2023-09-07,593578,17488,637,Sep
47,This is what happens when you hit the gas - Shannon Odell,2023-09-05,607759,25463,732,Sep
48,Why is it so hard to break a bad habit?,2023-08-31,671409,22264,403,Aug
49,The one thing stopping jellyfish from taking over - Mariela Pajuelo & Javier Antonio Quinones,2023-08-29,804173,24529,841,Aug
50,Can alligators survive this apex predator? - Kenny Coogan,2023-08-24,216755,6623,221,Aug
51,"Which is better for you: ""Real"" meat or ""fake"" meat? - Carolyn Beans",2023-08-22,408388,14051,867,Aug
52,"A 5,300-year-old murder mystery - Albert Zink",2023-08-17,797487,28507,1040,Aug
53,How the water you flush becomes the water you drink - Francis de los Reyes,2023-08-15,368849,11804,355,Aug
54,Whoever builds something here will be rich beyond measure - Fabio Pacucci,2023-08-10,334435,11162,230,Aug
55,What happens if you don’t put your phone in airplane mode? - Lindsay DeMarchi,2023-08-08,2626107,86678,1310,Aug
56,Why your phone battery gets worse over time - George Zaidan,2023-08-03,449999,15625,376,Aug
57,How dangerous was it to be a jester? - Beatrice K. Otto,2023-08-01,640343,22023,523,Aug
58,How to enter flow state,2023-07-27,1115317,54634,780,Jul
59,Science vs. Pseudoscience - Siska De Baerdemaeker,2023-07-25,333285,15248,977,Jul
60,Become a patron of TED-Ed! #shorts,2023-07-21,51633,2008,54,Jul
61,The rise and fall of Italy’s warriors-for-hire - Stephanie Honchell Smith,2023-07-20,224585,7633,172,Jul
62,One of history's most dangerous myths - Anneliese Mehnert,2023-07-18,329510,14043,1218,Jul
63,3 ways to choose a sunscreen #shorts,2023-07-14,85446,4130,59,Jul
64,What's happening to Earth's core? - Shannon Odell,2023-07-13,368254,12308,462,Jul
65,Can other animals understand death? - Barbara J. King,2023-07-11,640658,29410,1171,Jul
66,Can you solve the time traveling car riddle? - Dan Finkel,2023-07-06,568890,13162,649,Jul
67,3 things you may not know about the Declaration of Independence #shorts,2023-07-04,161871,6457,87,Jul
68,Why did Megalodon go extinct? - Jack Cooper and Catalina Pimiento,2023-07-03,886029,22044,497,Jul
69,Gravity vs. Pressure: The battle that formed the universe - Fabio Pacucci,2023-06-29,179849,6726,166,Jun
70,What caused the Rwandan Genocide? - Susanne Buckley-Zistel,2023-06-27,713894,20303,1246,Jun
71,Should you switch to solar? - Shannon Odell,2023-06-22,342629,11455,691,Jun
72,Why is Marie Antoinette so controversial? - Carolyn Harris,2023-06-20,835418,29598,1410,Jun
73,"What is Juneteenth, and why is it important? #shorts #juneteenth",2023-06-19,105508,5341,182,Jun
74,Do your students have big ideas? #shorts,2023-06-15,81670,2807,22,Jun
75,Who is the fastest god in all mythology? - Iseult Gillespie,2023-06-15,303439,8237,334,Jun
76,Do you see a face? You’re actually hallucinating - Susan G. Wardle,2023-06-13,370113,10595,371,Jun
77,What did people do before anesthesia? - Sally Frampton,2023-06-08,1101431,31533,989,Jun
78,Food expiration dates don’t mean what you think - Carolyn Beans,2023-06-06,3631874,114546,2549,Jun
79,Test yourself: Can you tell the difference between music and noise? - Hanako Sawada,2023-06-01,538444,20584,673,Jun
80,How (and why) to read William Faulkner  - Sascha Morrell,2023-05-30,201661,6878,149,May
81,Can you outsmart Fate and break her ancient curse? - Dan Finkel,2023-05-25,892891,22006,1134,May
82,4 epidemics that almost happened (but didn't) - George Zaidan,2023-05-23,390640,7829,202,May
83,Is it normal to talk to yourself?,2023-05-18,4370013,234108,4095,May
84,The strangest summer in recorded history - David Biello,2023-05-16,419578,11805,416,May
85,Why were there three popes at the same time? - Joëlle Rollo-Koster,2023-05-11,883951,24838,762,May
86,Humans are all almost exactly the same... almost  - Greg Foot,2023-05-09,189558,7183,283,May
87,The rise and fall of the Mughal Empire - Stephanie Honchell Smith,2023-05-04,654502,17882,2440,May
88,Why do we have crooked teeth when our ancestors didn’t? - G. Richard Scott,2023-05-02,3586133,90911,5121,May
89,Trust the process #shorts,2023-04-28,124264,4338,32,Apr
90,The records the British Empire didn't want you to see - Audra A. Diptée,2023-04-27,305936,14267,939,Apr
91,"The return of Mongolia's ""wild"" horses - Nigel Rothfels",2023-04-25,200139,8056,225,Apr
92,"Together, we can save the planet #shorts #earthday",2023-04-22,86461,3270,88,Apr
93,Why do we eat popcorn at the movies? - Andrew Smith,2023-04-20,841403,24257,541,Apr
94,Whatever happened to the hole in the ozone layer? - Stephanie Honchell Smith,2023-04-18,494847,19317,753,Apr
95,What’s your best guess? #shorts,2023-04-14,95363,2199,362,Apr
96,The surprising secret to a healthier gut - Kathryn M. Stephenson and David L. Suskind,2023-04-13,330548,10050,450,Apr
97,The Hawaiian story of the wind keepers - Sydney Iaukea,2023-04-11,195406,5685,164,Apr
98,Are we all just players in the game of life? #shorts,2023-04-07,150342,6202,46,Apr
99,How does this all-female species reproduce? - Susana Freitas and Darren Parker,2023-04-06,409808,16865,960,Apr
100,The most important century in human history,2023-04-04,330804,14648,533,Apr
101,How stretching actually changes your muscles - Malachy McHugh,2023-03-30,5112364,139680,920,Mar
102,This one weird trick will get you infinite gold - Dan Finkel,2023-03-28,880698,25041,1421,Mar
103,"Puke, poop and tiny cockroaches: How the leafcutter ant queen runs her farm - Charles Wallace",2023-03-23,249777,8682,212,Mar
104,A day in the life of a teenager in medieval Baghdad - Birte Kristiansen and Petra Sijpesteijn,2023-03-21,372080,14708,718,Mar
105,What’s your best guess? #shorts,2023-03-20,89125,2647,196,Mar
106,The man who lost his sense of touch - Antonio Cataldo,2023-03-16,389800,13062,357,Mar
107,What happens if an engineered virus escapes the lab?,2023-03-14,722537,27403,1772,Mar
108,"Epic battles, burials, and races: How horses changed everything - William T. Taylor",2023-03-09,490148,15482,439,Mar
109,6 myths about the Middle Ages that everyone believes - Stephanie Honchell Smith,2023-03-07,1433588,43851,1085,Mar
110,The continents are moving. When will they collide? - Jean-Baptiste P. Koehl,2023-03-02,330972,9793,271,Mar
111,What if you experienced every human life in history?,2023-02-28,2511221,107152,3701,Feb
112,Why isn't Hisako Koyama more famous? #shorts,2023-02-27,152514,8829,71,Feb
113,Ice Age mummies frozen in time - Brendan Rogers and Jessica Howard,2023-02-23,300793,10381,297,Feb
114,One of the most banned books of all time - Mollie Godfrey,2023-02-21,635469,28158,693,Feb
115,How to manage your emotions,2023-02-16,1499418,54614,574,Feb
116,Can you freeze your body and come back to life? - Shannon N. Tessier,2023-02-14,872371,21627,860,Feb
117,What’s your best guess? #shorts,2023-02-10,91705,2430,266,Feb
118,How do airplanes actually fly? - Raymond Adkins,2023-02-09,1342957,40268,1601,Feb
119,"One of the most ""dangerous"" men in American history - Keenan Norris",2023-02-07,238509,8167,195,Feb
120,"What is Juneteenth, and why is it important? - Karlos K. Hill and Soraya Field Fiorio",2023-02-02,374641,12263,989,Feb
121,Ethical dilemma: Should we get rid of mosquitoes? - Talya Hackett,2023-01-31,690275,24719,2546,Jan
122,Would you take the road less traveled? #shorts,2023-01-27,268756,17399,260,Jan
123,Can you steal the most powerful wand in the wizarding world? - Dan Finkel,2023-01-26,712892,15675,862,Jan
124,How to deal with rejection,2023-01-24,558267,22576,596,Jan
125,Sneak peek at the making of a TED-Ed animation #shorts,2023-01-20,109585,4021,40,Jan
126,When are you actually an adult? - Shannon Odell,2023-01-19,484736,17032,564,Jan
127,Mao Zedong's infamous mango cult - Vivian Jiang,2023-01-17,486643,21749,882,Jan
128,We’ve just launched *five* new channels! #shorts,2023-01-13,53739,1593,88,Jan
129,What’s worse than a wasp’s sting? Murder - Miles Zhang,2023-01-12,471744,11685,431,Jan
130,What makes Thomas Jefferson so controversial? - Frank Cogliano,2023-01-10,418668,13930,1160,Jan
131,TED-Ed's top 10 animations of 2022! #shorts,2023-01-09,132896,5610,63,Jan
132,Why are beavers obsessed with dams? - Glynnis Hood,2023-01-05,366386,13253,303,Jan
133,Why do you want to squeeze cute things? - Joshua Paul Dale,2023-01-03,1138602,47721,1241,Jan
134,3 ways to end a virus,2022-12-22,421292,13736,593,Dec
135,What sex ed doesn’t tell you about your brain - Shannon Odell,2022-12-20,1498982,50671,1033,Dec
136,The best way to apologize (according to science),2022-12-15,1278663,55456,1056,Dec
137,Zumbi: The last king of Palmares - Marc Adam Hertzman & Flavio dos Santos Gomes,2022-12-13,206929,8909,227,Dec
138,The science of falling in love - Shannon Odell,2022-12-08,1568496,74951,1498,Dec
139,How will AI change the world?,2022-12-06,1594419,43171,1706,Dec
140,Is this the most beautiful building in the world? - Stephanie Honchell Smith,2022-12-01,621591,22163,1915,Dec
141,How do we create a better economy?,2022-11-29,425079,17862,720,Nov
142,Why plague doctors wore beaked masks,2022-11-22,1297548,36629,891,Nov
143,4 things all great listeners know,2022-11-21,1464841,54660,690,Nov
144,Lesson 1: What are ideas?,2022-11-18,133920,3905,100,Nov
145,Lesson 11: How to incorporate visuals into your presentation (or not),2022-11-18,486,24,13,Nov
146,Lesson 10: How to artfully reveal your ideas,2022-11-18,495,19,5,Nov
147,Lesson 9: How to be persuasive,2022-11-18,602,18,4,Nov
148,Lesson 8: How to explain complex ideas,2022-11-18,630,20,7,Nov
149,Lesson 7: How to tell compelling stories,2022-11-18,677,14,2,Nov
150,Lesson 6: How to connect with your audience,2022-11-18,872,14,3,Nov
151,Lesson 5: How to find your voice,2022-11-18,1096,16,3,Nov
152,Lesson 4: How to craft your presentation plan,2022-11-18,1319,21,6,Nov
153,Lesson 3: What is your throughline?,2022-11-18,1571,27,7,Nov
154,Lesson 2: What are your ideas?,2022-11-18,1630,46,14,Nov
155,The sibling rivalry that divided a town - Jay Van Bavel and Dominic Packer,2022-11-17,272697,9826,362,Nov
156,How do oysters make pearls? - Rob Ulrich,2022-11-15,1086477,27729,460,Nov
157,Will there be another pandemic in your lifetime?,2022-11-10,416403,12476,864,Nov
158,Ethical dilemma: Whose life is more valuable? - Rebecca L. Walker,2022-11-08,606971,19107,1769,Nov
159,Could this technology end all viruses?,2022-11-03,270122,9137,497,Nov
160,Is capitalism actually broken?,2022-11-01,995802,41830,4593,Nov
161,Why you procrastinate even when it feels bad,2022-10-27,6595561,359665,6175,Oct
162,"Gibberish, urine, and utter chaos: What happens when you sleepwalk - Emmanuel During",2022-10-25,375337,11593,386,Oct
163,Why is it so hard to cure the common cold?,2022-10-20,797640,22904,788,Oct
164,What’s the smartest age? - Shannon Odell,2022-10-18,1475204,38572,1055,Oct
165,How did they build the Great Pyramid of Giza? - Soraya Field Fiorio,2022-10-13,1241060,30109,2202,Oct
166,Is inequality inevitable?,2022-10-11,938238,36832,2173,Oct
167,What does the world's largest machine do? - Henry Richardson,2022-10-06,306806,9655,247,Oct
168,Should you care what your parents think?,2022-10-04,561943,19423,425,Oct
169,The myth of Pegasus and the chimera - Iseult Gillespie,2022-09-29,743603,18638,459,Sep
170,Can you solve the alien pyramid riddle? - Henri Picciotto,2022-09-27,730560,15714,673,Sep
171,Is it possible to lose weight fast? - Hei Man Chan,2022-09-22,2000208,63943,1151,Sep
172,These companies with no CEO are thriving,2022-09-20,269208,11736,665,Sep
173,How friendship affects your brain - Shannon Odell,2022-09-15,961939,28654,716,Sep
174,The myth of Zeus' test - Iseult Gillespie,2022-09-13,1661092,51463,1369,Sep
175,The benefits of daydreaming - Elizabeth Cox,2022-09-08,713846,27229,559,Sep
176,Plato's allegory of the ring - Alex Gendler,2022-09-06,2020033,73361,2266,Sep
177,What is a gig economy?,2022-09-01,339535,11571,331,Sep
178,Would you pass the wallet test?,2022-08-30,976665,30976,1582,Aug
179,"Coneheads, egg stacks and anteater attacks: The reign of a termite queen - Barbara L. Thorne",2022-08-25,385230,11696,289,Aug
180,The Boltzmann brain paradox - Fabio Pacucci,2022-08-23,1081785,42587,1840,Aug
181,The secret formula to Agatha Christie's murder mysteries - Jamie Bernthal,2022-08-18,590334,27730,428,Aug
182,Why did Phillis Wheatley disappear? - Charita Gainey,2022-08-16,177780,6967,171,Aug
183,Can the economy grow forever?,2022-08-11,780239,31046,2063,Aug
184,The rise and fall of the medieval Islamic Empire - Petra Sijpesteijn & Birte Kristiansen,2022-08-09,1217089,38617,2803,Aug
185,Can you guess what's wrong with these paintings? - Noah Charney,2022-08-04,706962,20753,471,Aug
186,A brief history of Spanish - Ilan Stavans,2022-08-02,373111,16318,906,Aug
187,Why a sausage can do what your gloves cannot - Charles Wallace and Sajan Saini,2022-07-28,1502805,60423,1097,Jul
188,This weird trick will help you summon an army of worms - Kenny Coogan,2022-07-26,1218496,43091,1748,Jul
189,The true cost of gold -  Lyla Latif,2022-07-21,438159,17514,992,Jul
190,The 4 greatest threats to the survival of humanity,2022-07-19,479070,18855,1027,Jul
191,"What causes yeast infections, and how do you get rid of them? - Liesbeth Demuyser",2022-07-14,829416,22820,1051,Jul
192,Hagfish: The world's slimiest creatures - Noah R. Bressman and Douglas Fudge,2022-07-12,299834,9952,278,Jul
193,The smallest solution to one of our biggest problems - Tierney Thys & Christian Sardet,2022-07-07,417789,15757,493,Jul
194,How does alcohol cause hangovers? - Judy Grisel,2022-07-05,998996,27105,953,Jul
195,What’s the best country to live in?,2022-06-30,635062,20181,1271,Jun
196,What happens to your body at the top of Mount Everest - Andrew Lovering,2022-06-28,1249679,28158,533,Jun
197,Why can parrots talk? - Grace Smith-Vidaurre and Tim Wright,2022-06-23,1187031,39696,1000,Jun
198,What do dumplings look like around the world?- Miranda Brown,2022-06-21,792156,26678,1048,Jun
199,Artemisia Gentileschi: The woman behind the paintings - Allison Leigh,2022-06-16,484215,23059,411,Jun
200,"These animals are also plants … wait, what? - Luka Seamus Wright",2022-06-14,1411949,47039,1118,Jun
201,What is the rarest color in nature? - Victoria Hwang,2022-06-09,1120964,37400,889,Jun
202,Can you outsmart the college admissions fallacy? - Elizabeth Cox,2022-06-07,792579,29096,912,Jun
203,Ethical dilemma: Would you lie? - Sarah Stroud,2022-06-02,1061997,29071,1768,Jun
204,Can you solve the fortress riddle? - Henri Picciotto,2022-05-31,1138957,22469,1258,May
205,Ugly History: The Khmer Rouge murders - Timothy Williams,2022-05-26,1596140,48735,2692,May
206,How does heart transplant surgery work? - Roni Shanoada,2022-05-24,3169860,76310,1621,May
207,Why are eating disorders so hard to treat? - Anees Bahji,2022-05-19,1519412,45836,1051,May
208,Ugly History: The El Mozote murders - Diana Sierra Becerra,2022-05-17,214620,9023,491,May
209,Do tax cuts stimulate the economy? - Jonathan Smith,2022-05-12,336308,12335,1288,May
210,The biggest mistakes in mapmaking history - Kayla Wolf,2022-05-10,764687,20420,581,May
211,The Irish myth of Diarmuid’s betrayal - Iseult Gillespie,2022-05-05,680442,21676,429,May
212,How the Suez Canal changed the world - Lucia Carminati,2022-05-03,740810,17719,448,May
213,The Chinese myth of the forbidden lovers - Shannon Zhao,2022-04-28,940300,49428,1089,Apr
214,Can you solve the private eye riddle? - Henri Picciotto,2022-04-26,1229365,23363,805,Apr
215,The dark history of zombies - Christopher M. Moreman,2022-04-21,874969,28002,675,Apr
216,Why are cockroaches so hard to kill? - Ameya Gondhalekar,2022-04-19,3162174,68792,3622,Apr
217,The myth of Hades and Persephone - Iseult Gillespie,2022-04-14,2674500,69281,2959,Apr
218,Ethical dilemma: Who should you believe? - Alex Worsnip,2022-04-12,811797,29241,1076,Apr
219,Watch this if you're scared of snakes - Andrew Whitworth,2022-04-07,1331968,44529,1749,Apr
220,History vs. Tamerlane the Conqueror - Stephanie Honchell Smith,2022-04-05,769951,25309,1914,Apr
221,Are the Northern Lights dangerous? - Fabio Pacucci,2022-03-31,488591,14273,440,Mar
222,A riddle of ice and fire dragons - Henri Picciotto,2022-03-29,1129762,25583,709,Mar
223,The Chinese legend of the butterfly lovers - Lijun Zhang,2022-03-24,1712983,85699,854,Mar
224,How do you know you’re not dreaming? - Daniel Gregory,2022-03-22,489996,18384,1097,Mar
225,4 signs of emotional abuse - Viann Nguyen-Feng,2022-03-17,672763,28893,1003,Mar
226,How pigeons took over the world - Elizabeth Carlen and Joanna Moles,2022-03-15,606678,23579,579,Mar
227,The movement that inspired the Holocaust - Alexandra Minna Stern and Natalie Lira,2022-03-10,1269873,48533,3294,Mar
228,The myth of the moon goddess - Cynthia Fay Davis,2022-03-08,1741544,65615,846,Mar
229,The ingredient in almost everything you eat - Francesca Bot,2022-03-03,487676,15683,597,Mar
230,Why are US cities still so segregated? - Kevin Ehrman-Solberg and Kirsten Delegard,2022-03-01,416498,16059,714,Mar
231,Can you solve the Big Bang riddle? - James Tanton,2022-02-24,1096250,21862,771,Feb
232,Building the impossible: Golden Gate Bridge - Alex Gendler,2022-02-22,718397,18329,308,Feb
233,The dark history of the overthrow of Hawaii - Sydney Iaukea,2022-02-17,876453,28154,2219,Feb
234,The myth of Narcissus and Echo - Iseult Gillespie,2022-02-14,1360746,40341,875,Feb
235,Why doesn't everyone have a jetpack? - Richard Browning,2022-02-10,285299,9657,326,Feb
236,What is “normal” and what is “different”? - Yana Buhrer Tavanier,2022-02-08,795475,34259,915,Feb
237,The myth of Gawain and the Green Knight - Dan Kwartler,2022-02-03,1171378,34449,684,Feb
238,Can you outsmart the fallacy that divided a nation? - Elizabeth Cox,2022-02-01,696013,28839,1569,Feb
239,"The myth of Anansi, the trickster spider - Emily Zobel Marshall",2022-01-27,747170,19783,682,Jan
240,Which animal has the best eyesight? - Thomas W. Cronin,2022-01-25,865085,27125,686,Jan
241,Can you solve the birthday cake riddle? - Marie Brodsky,2022-01-20,1499894,27582,2162,Jan
242,The tragic myth of the Sun God's son - Iseult Gillespie,2022-01-18,1930196,47543,1434,Jan
243,Why do cats have vertical pupils? - Emma Bryce,2022-01-13,3049510,105439,1807,Jan
244,Why is it so hard to escape poverty? - Ann-Helén Bay,2022-01-11,3931048,138617,5478,Jan
245,The myth of Loki’s monstrous children - Iseult Gillespie,2022-01-06,2001291,51057,1556,Jan
246,Why is the Mona Lisa so famous? - Noah Charney,2022-01-04,2025893,47740,1040,Jan
247,"Blood, concrete, and dynamite: Building the Hoover Dam - Alex Gendler",2021-12-23,924823,20302,601,Dec
248,You can only save one— who do you choose? - Doug MacKay,2021-12-21,2079736,64159,5695,Dec
249,The dark history of Mount Rushmore - Ned Blackhawk and Jeffrey D. Means,2021-12-16,739015,24757,1474,Dec
250,Would you raise the bird that murdered your children? - Steve Rothstein,2021-12-14,2155986,70012,1806,Dec
251,How one of the most profitable companies in history rose to power - Adam Clulow,2021-12-09,831304,25502,1364,Dec
252,"Yes, scientists are actually building an elevator to space - Fabio Pacucci",2021-12-07,785044,23399,1405,Dec
253,Can stereotypes ever be good? - Sheila Marie Orfano and Densho,2021-12-02,561588,20703,1050,Dec
254,Why do your jeans wear out so quickly? - Madhavi Venkatesan,2021-11-30,340274,11345,690,Nov
255,The wild sex lives of marine creatures - Luka Seamus Wright,2021-11-23,661348,24960,900,Nov
256,Can you solve the human cannonball riddle? - Alex Rosenthal,2021-11-22,824347,14840,851,Nov
257,Nature's fortress: How cacti keep water in and predators out - Lucas C. Majure,2021-11-18,571646,15871,363,Nov
258,How to write comedy - Jodie Houlston-Lau,2021-11-16,385222,12508,264,Nov
259,The twins who tricked the Maya gods of death - Ilan Stavans,2021-11-11,1742775,42569,1046,Nov
260,The sleep disorder you might not know you have - Alayna Vaughan,2021-11-09,437328,12922,465,Nov
261,Just add water: The garden insect that can turn into a plague - Jeffrey A. Lockwood,2021-11-04,539672,14776,692,Nov
262,"How to get better at video games, according to babies - Brian Christian",2021-11-02,539199,16980,563,Nov
263,The Norse myth that inspired “The Lord of the Rings” - Iseult Gillespie,2021-10-28,2376463,66757,1634,Oct
264,The surprisingly long history of electric cars - Daniel Sperling and Gil Tal,2021-10-26,484899,14107,586,Oct
265,"Why is this 2,500 year old shipwreck so well-preserved? - Helen Farr and Jon Adams",2021-10-21,439436,12931,273,Oct
266,Can you solve the computer virus riddle? - James Tanton,2021-10-19,1117734,21060,1422,Oct
267,Why don’t we cover the desert with solar panels? - Dan Kwartler,2021-10-18,4439883,112082,2866,Oct
268,"Zora Neale Hurston's ""Their Eyes Were Watching God"" - Tanya Boucicaut",2021-10-14,325059,11054,341,Oct
269,Where will you be able to live in 20 years? - Carol Farbotko and Ingrid Boas,2021-10-12,526362,16143,680,Oct
270,What happened to the lost Kingdom of Kush? - Geoff Emberling,2021-10-07,906483,26314,1500,Oct
271,The genes you don't get from your parents (but can't live without) - Devin Shuman,2021-10-05,1821883,53061,1062,Oct
272,The surprising origins of the word “lesbian” - Diane J. Rayor,2021-09-30,655387,44799,776,Sep
273,How a concubine became the ruler of Egypt - Abdallah Ewis,2021-09-28,1130121,37078,884,Sep
274,Can you solve the rogue submarine riddle? - Alex Rosenthal,2021-09-23,1329817,23856,1575,Sep
275,The secrets of the world’s most famous symphony - Hanako Sawada,2021-09-21,1685227,81970,1552,Sep
276,You could have a secret twin (but not the way you think) - Kayla Mandel Sheets,2021-09-16,2534219,90678,2426,Sep
277,"Earth's mysterious red glow, explained - Zoe Pierrat",2021-09-14,604479,24233,586,Sep
278,What makes a language... a language? - Martin Hilpert,2021-09-09,738101,25759,1059,Sep
279,The rise and fall of the Lakota Empire - Pekka Hämäläinen,2021-09-07,567119,22561,1385,Sep
280,"What is MSG, and is it actually bad for you? - Sarah E. Tracy",2021-09-02,3600398,96680,6880,Sep
281,The infamous overpopulation bet: Simon vs. Ehrlich - Soraya Field Fiorio,2021-08-31,561637,20366,1264,Aug
282,Is this the most successful animal ever? - Nigel Hughes,2021-08-26,490030,14790,597,Aug
283,How we can detect pretty much anything - Hélène Morlon and Anna Papadopoulou,2021-08-24,318550,10359,349,Aug
284,Can you outsmart the slippery slope fallacy? - Elizabeth Cox,2021-08-19,932139,35824,1819,Aug
285,How the COVID-19 vaccines were created so quickly - Kaitlyn Sadtler and Elizabeth Wayne,2021-08-17,1177212,40603,5666,Aug
286,The secret society of the Great Dismal Swamp - Dan Sayers,2021-08-12,287082,10036,378,Aug
287,Can you solve the giant spider riddle? - Dan Finkel,2021-08-10,2912568,75693,2601,Aug
288,"The method that can ""prove"" almost anything - James A. Smith",2021-08-05,803963,29035,1022,Aug
289,"What causes seizures, and how can we treat them? - Christopher E. Gaw",2021-08-03,555090,16339,733,Aug
290,Iceland's secret power - Jean-Baptiste P. Koehl,2021-07-29,466758,17322,468,Jul
291,A year in the life of one of Earth's weirdest animals - Gilad Bino,2021-07-27,1114341,23935,881,Jul
292,The rise and fall of the Kingdom of Man - Andrew McDonald,2021-07-22,1020347,31611,820,Jul
293,The paradox at the heart of mathematics: Gödel's Incompleteness Theorem - Marcus du Sautoy,2021-07-20,3543260,114726,3655,Jul
294,Why can’t governments print an unlimited amount of money? - Jonathan Smith,2021-07-15,917005,28047,1638,Jul
295,The most notorious scientific feud in history - Lukas Rieppel,2021-07-13,1097179,33800,1019,Jul
296,History's deadliest king - by Georges Nzongola-Ntalaja,2021-07-08,1447211,42551,2958,Jul
297,Could we build a wooden skyscraper? - Stefan Al,2021-07-06,1370054,42989,1944,Jul
298,The dark history of the Chinese Exclusion Act - Robert Chang,2021-07-01,1002319,31197,2450,Jul
299,What you can do with an extra jaw - Darien Satterfield,2021-06-29,322321,11208,419,Jun
300,"How one person saved over 2,000 children from the Nazis - Iseult Gillespie",2021-06-28,1790591,73359,1781,Jun
301,Can you cheat death by solving this riddle? - Shravan S K,2021-06-24,5047381,128973,3248,Jun
302,Axolotls: The salamanders that snack on each other (but don't die) - Luis Zambrano,2021-06-22,3880018,100933,3189,Jun
303,Why was India split into two countries? - Haimanti Roy,2021-06-21,3278926,124247,14765,Jun
304,"What few people know about the program that ""saved"" America - Meg Jacobs",2021-06-17,452437,14718,1006,Jun
